IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.228.30,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,255,10.61
8.219.161.129,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,35,10.61
8.219.84.102,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,151,10.61
8.210.9.129,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,63,10.6
47.245.29.126,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,142,10.6
47.91.14.62,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,10.6
47.236.5.223,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,77,10.6
8.222.129.32,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,10.6
47.245.11.136,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,178,10.6
8.222.190.225,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.6
8.219.184.92,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,10.59
8.222.211.124,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,62,10.59
8.219.99.8,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,89,10.59
47.245.59.244,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,108,10.59
8.222.187.4,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,10.59
8.219.217.81,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,10.58
8.209.246.24,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,78,10.58
8.219.178.101,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,268,10.58
8.209.222.31,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,10.58
47.236.15.73,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,10.58
47.245.118.197,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,10.58
8.222.193.208,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,10.58
47.74.13.94,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,10.58
8.219.204.120,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.58
8.222.221.109,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,53,10.58
47.74.36.154,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,10.58
47.245.62.84,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,10.57
47.245.59.243,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,10.57
8.222.211.16,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.57
8.222.253.235,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,10.57
47.245.52.165,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,10.57
8.222.244.123,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,10.57
8.218.149.193,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,86,10.56
47.245.11.62,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,103,10.56
8.219.93.85,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,10.56
47.245.37.89,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,216,10.56
47.91.10.228,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,10.56
8.218.211.17,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,125,10.56
47.236.94.109,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,31,10.56
47.74.43.95,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,10.56
47.245.7.212,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,10.56
8.219.90.196,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.56
47.236.123.218,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,168,10.55
8.219.82.35,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,71,10.55
8.219.107.199,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.55
8.222.244.123,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,129,10.55
8.219.139.86,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,10.55
8.219.156.148,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,10.55
47.245.56.50,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,10.55
8.219.84.214,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.54
47.245.87.167,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,76,10.54
8.219.73.21,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,10.54
8.219.87.34,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.54
8.219.193.202,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,10.54
8.219.233.6,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,163,10.54
47.236.119.253,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,135,10.54
47.236.144.156,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.53
8.219.170.232,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.53
47.236.148.174,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.53
8.219.206.180,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,10.52
8.219.82.177,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.52
8.219.248.170,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,206,10.52
8.219.172.128,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,119,10.52
47.245.86.18,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,10.52
47.236.155.170,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,164,10.52
8.219.201.245,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,10.51
8.219.206.180,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,134,10.51
8.219.98.13,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,10.51
47.236.39.34,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,180,10.51
8.219.178.225,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,147,10.51
8.219.140.63,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,10.51
8.209.255.195,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,139,10.51
8.219.201.245,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,10.51
47.245.34.36,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,181,10.51
8.219.191.40,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,10.51
8.222.214.13,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,74,10.5
8.219.250.239,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.5
8.209.215.247,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,78,10.5
8.219.222.98,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,10.5
47.251.74.226,80,80,FALSE,LAX-Los Angeles,North America,Los Angeles,181,10.5
8.222.193.208,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,47,10.5
8.222.198.105,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,54,10.5
8.222.237.131,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.49
8.219.220.88,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,135,10.49
47.245.54.197,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,264,10.49
47.91.3.179,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,106,10.49
47.74.5.99,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,209,10.49
8.219.220.122,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.49
47.245.80.39,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,10.48
47.74.50.249,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,105,10.48
8.219.137.50,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,10.48
8.219.142.191,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,10.48
47.74.41.136,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,10.48
47.245.11.62,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,10.48
8.219.195.47,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,69,10.48
8.219.222.8,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,148,10.48
47.236.65.232,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,10.48
47.245.6.9,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,147,10.48
8.219.72.50,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.47
8.219.77.222,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.47
8.222.249.98,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,91,10.47
47.74.0.183,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,10.46
47.74.5.233,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,10.46
8.219.89.201,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,121,10.46
47.245.37.29,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,98,10.46
47.245.33.56,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,186,10.46
47.245.26.167,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,257,10.46
8.219.213.112,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,151,10.46
8.219.253.114,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,90,10.46
8.219.65.191,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,10.46
8.219.245.232,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,10.46
8.219.11.158,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.46
47.236.104.98,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,83,10.46
8.219.173.195,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,40,10.46
47.245.14.216,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,10.45
8.219.175.127,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,10.45
8.219.249.148,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,10.45
8.222.167.8,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,90,10.45
8.222.188.56,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,51,10.44
8.219.90.32,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,10.44
47.236.145.180,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.44
47.236.169.15,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,10.44
47.236.150.109,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,10.44
47.236.171.20,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,10.44
47.245.115.6,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,33,10.44
8.219.161.102,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,217,10.44
47.74.16.255,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,10.43
47.236.193.5,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.43
8.219.90.87,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,10.43
8.219.124.227,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,125,10.43
47.245.37.41,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,10.43
8.222.222.64,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,10.43
8.219.201.8,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,10.43
47.236.121.23,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,123,10.43
47.91.31.231,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,160,10.43
8.219.115.215,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,117,10.43
8.218.188.129,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,10.43
47.236.88.85,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,83,10.43
47.236.166.184,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,174,10.42
47.74.42.17,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,156,10.42
8.219.233.6,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,83,10.42
8.219.250.239,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,90,10.42
47.245.84.155,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,10.42
8.219.193.22,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,122,10.42
8.219.208.69,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,10.42
47.236.116.208,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,32,10.42
47.74.16.67,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,10.42
47.236.75.113,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,10.42
8.219.84.214,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.42
47.245.52.165,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,157,10.41
8.219.210.93,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,87,10.41
8.219.101.72,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,10.41
8.219.107.135,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,117,10.41
47.236.121.23,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.41
47.74.26.132,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,283,10.41
8.219.159.232,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,10.4
8.219.170.232,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,144,10.4
8.219.175.127,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,191,10.4
8.209.222.232,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,173,10.4
47.74.0.183,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,10.4
8.219.202.130,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,10.39
8.219.228.30,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.39
47.245.93.74,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,91,10.39
8.209.222.31,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,10.39
47.245.11.216,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,10.39
8.210.151.69,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,66,10.39
8.222.193.65,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,10.39
8.219.170.58,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,49,10.39
8.210.3.24,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,43,10.39
8.219.103.126,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,79,10.38
8.219.210.226,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,225,10.38
8.209.242.25,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,101,10.38
47.236.165.25,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.38
8.219.161.129,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,10.37
8.219.220.122,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,259,10.37
47.245.31.0,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,10.37
47.245.32.215,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,10.37
8.219.173.239,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,127,10.36
8.219.228.30,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,119,10.36
47.74.10.240,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,113,10.36
47.236.193.208,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,91,10.36
47.245.52.153,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,213,10.36
8.222.154.227,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,10.36
8.210.119.11,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,10.36
47.236.163.221,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,10.36
8.219.139.13,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,10.35
8.219.164.237,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,81,10.35
8.222.184.198,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.35
47.245.56.207,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,10.35
8.222.211.16,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,10.35
8.219.84.214,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,123,10.35
47.74.5.150,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,10.34
8.222.190.225,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,10.34
8.222.227.191,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,10.34
47.245.84.124,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,165,10.34
8.219.170.58,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,67,10.34
8.222.160.176,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.34
8.219.12.152,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,10.34
8.210.146.108,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,10.34
8.219.153.237,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,10.34
47.236.180.51,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.34
47.245.84.124,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,54,10.33
47.245.10.77,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,176,10.33
47.245.12.38,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,273,10.33
8.219.142.229,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.33
47.74.0.183,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,166,10.33
47.236.116.182,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,59,10.33
47.74.20.69,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,10.33
8.219.75.44,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,115,10.33
8.218.2.181,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,105,10.32
8.219.253.18,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,10.32
47.236.169.141,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.32
8.219.204.120,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,201,10.31
8.219.173.195,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,173,10.31
47.245.37.41,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,10.31
8.219.236.8,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,10.31
8.219.206.180,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,10.31
8.222.168.155,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.3
8.222.252.150,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,10.3
8.219.82.35,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,99,10.3
47.245.114.163,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,10.3
8.219.209.14,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.3
8.219.237.250,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,10.3
8.219.220.122,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,150,10.3
8.222.168.234,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,10.3
47.245.37.41,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,112,10.3
47.245.62.84,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,168,10.29
8.219.193.202,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,134,10.29
8.219.104.242,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,10.29
47.245.54.98,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,250,10.29
8.219.173.239,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,10.29
8.222.210.182,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.29
8.219.222.8,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,120,10.29
8.219.208.69,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,40,10.29
47.245.62.84,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,10.29
8.219.90.196,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,10.28
8.219.249.148,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,270,10.28
47.245.55.99,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,170,10.28
47.245.30.208,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,315,10.28
8.219.124.227,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,152,10.28
47.245.30.65,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,226,10.28
8.219.97.179,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,10.28
47.245.59.244,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,205,10.28
47.236.12.73,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,44,10.28
8.222.226.15,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.28
8.222.138.164,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,146,10.28
8.219.196.117,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,153,10.27
8.222.236.229,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,97,10.27
8.219.250.239,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,39,10.27
8.222.167.147,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,10.26
47.245.118.70,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,157,10.26
8.222.136.196,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.26
47.245.56.50,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,184,10.26
47.91.10.241,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,94,10.26
8.222.214.13,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,59,10.26
47.236.116.26,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,162,10.26
47.236.125.62,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,10.26
47.236.5.223,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,158,10.26
8.219.173.195,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,10.26
8.222.167.8,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,137,10.26
8.219.204.120,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,48,10.25
47.236.170.54,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,96,10.25
47.74.15.117,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,10.25
8.219.196.117,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,10.25
47.236.171.20,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,10.25
47.74.14.85,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,90,10.24
47.91.31.235,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,10.24
47.245.10.164,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,235,10.24
8.219.58.64,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,10.24
8.218.149.193,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,79,10.24
47.236.175.189,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,10.24
47.236.194.67,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,52,10.23
8.222.137.192,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,101,10.23
8.218.110.180,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,122,10.23
47.245.56.207,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,283,10.23
8.222.223.34,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,10.23
8.217.248.220,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,10.23
47.245.56.29,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,91,10.23
8.219.73.21,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,10.22
8.219.253.185,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.22
8.219.245.187,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.22
8.219.200.145,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,106,10.22
47.236.23.135,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,10.22
8.219.251.81,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,10.22
8.222.129.32,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,308,10.22
47.74.54.145,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,10.21
8.222.146.222,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,10.21
47.74.34.73,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,98,10.21
47.236.164.215,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,10.21
47.74.26.132,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,94,10.21
47.245.84.124,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,10.21
8.222.202.163,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,10.21
8.222.140.87,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,10.2
